SEGMENTO_ID,MUEBLE_ID,DIRECCION,CHAROLA_ID,UPC_CVE,ITEM_DESC,PLANOGRUPO_DESC,COORDENADA_X_INICIO,ANCHO_DIBUJO_CM
BCO,CF,DI,9,7503006897030,Red Cola 2 Lts No Retornable,Refrescos,42.1,10.4
BCO,CF,DI,9,7501055379538,Del Valle Fizz Limonada 2L PNR,Refrescos,52.5,10.4
BCO,CF,DI,9,7501055364077,AMEYAL MANDUR BOT 2L NR PET 4PK,Refrescos,62.9,10.4
BCO,CF,DI,9,7501055367412,Mundet Pera 2L NR,Refrescos,73.3,10.4
BCO,CF,DI,9,7501055329946,Yoli Limon 2L NR,Refrescos,83.7,10.4
BCO,CF,DI,9,7501055379491,Del Valle Fizz Naranjada 2L PNR,Refrescos,94.1,10.4
BCO,CF,DI,10,7501073839861,Penafiel Naranjada 2 lt NR,Refrescos,0.0,10.3
BCO,CF,DI,10,7501055301386,Fanta Fresa 2L NR,Refrescos,10.3,10.3
BCO,CF,DI,10,7501073839892,Penafiel Limonada 2 lt NR,Refrescos,20.6,10.3
BCO,CF,DI,10,7501073831988,Penafiel Manzanita 2L NR,Refrescos,30.9,10.3
BCO,CF,DI,10,761746000319,California Manzana 2L NR,Refrescos,41.2,10.3
BCO,CF,DI,10,7501073831964,Penafiel Fresa 2L NR,Refrescos,51.5,10.3
BCO,CF,DI,10,7501073840843,Penafiel Sifon 1.75lt NR,Refrescos,61.8,10.3
BCO,CF,DI,10,7501055320660,Coca Cola SA 2 L NR,Refrescos,72.1,10.3
BCO,CF,DI,10,7501055352982,Ciel Mineralizada Sifon 1850ml NR,Refrescos,82.4,10.3
BCO,CF,DI,10,7501055301300,Refresco CocaCola 2 lt botella Retornable,Refrescos,92.7,10.3
BCO,CF,DI,11,7501198354195,Dr Pepper Original 2L NR,Refrescos,0.0,10.3
BCO,CF,DI,11,7501073841949,PENAFIEL PINADA 2 LTS,Refrescos,10.3,10.3
BCO,CF,DI,11,7501198355444,Crush Naranja 2L NR,Refrescos,20.6,10.3
BCO,CF,DI,11,7501022015544,Manzanita Sol Manzana 2L NR,Refrescos,30.9,10.2
BCO,CF,DI,11,7501055305742,Agua mineral Ciel 2 lt botella No Retornable,Refrescos,41.1,10.1
BCO,CF,DI,11,7501055359776,Mundet Sangria 2L NR,Refrescos,51.2,10.04
BCO,CF,DI,11,7501055321681,Coca Cola SA 2.5 L NR,Refrescos,61.24,10.0
BCO,CF,DI,11,7501055305650,Sprite Lima limon 2L NR,Refrescos,71.24,10.0
BCO,CF,DI,11,7501055305360,Refresco CocaCola 2 lt botella No Retornable cola light,Refrescos,81.24,10.0
BCO,CF,DI,11,7501371000734,Vita Fresa 2L NR,Refrescos,91.24,10.0
BCO,CF,DI,12,7501071120077,Squirt Toronja 2L NR,Refrescos,0.0,10.0
BCO,CF,DI,12,7501022014622,Seven up Lima limon 2L NR,Refrescos,10.0,10.0
BCO,CF,DI,12,7501055303885,Fresca Toronja 2L NR,Refrescos,20.0,10.0
BCO,CF,DI,12,7501055303878,Fanta Naranja 2L NR,Refrescos,30.0,10.0
BCO,CF,DI,12,7501031311606,Refresco Pepsi 2 Lt botella No Retornable cola,Refrescos,40.0,10.0
BCO,CF,DI,12,7501055376681,AMEYAL FRESAKIWI BOT 2L NR PET 4PK,Refrescos,50.0,10.0
BCO,CF,DI,12,7501055349401,Refresco Coca Cola 235ml lata,Refrescos,60.0,10.0
BCO,CF,DI,12,7501198333565,Agua mineral Canada Dry Club Soda 2 lt botella No Retornable,Refrescos,70.0,10.0
BCO,CF,DI,12,7503032676005,Squirt Toronja 2L NR,Refrescos,80.0,10.0
BCO,CF,DI,12,7501055340002,Sidral Mundet Manzana 2L NR,Refrescos,90.0,10.0
BCO,CF,DI,13,744886193059,Aga Sidra manzana 2L NR,Refrescos,0.0,10.0
BCO,CF,DI,13,7501055328055,Escuis Manzana 2L NR,Refrescos,10.0,10.0
BCO,CF,DI,13,7501055327973,Escuis Fresa 2L NR,Refrescos,20.0,10.0
BCO,CF,DI,13,7501031312405,Refresco Pepsi 2 lt botella No Retornable cola light,Refrescos,30.0,10.0
BCO,CF,DI,13,7501505630028,Sangria casera Original 2L NR,Refrescos,40.0,10.0
BCO,CF,DI,13,7501055301058,Fresca Toronja 1.75L NR,Refrescos,50.0,9.95
BCO,CF,DI,13,7501055349388,Mundet Manzana 1.75L NR,Refrescos,59.95,9.95
BCO,CF,DI,13,7501055311002,Fanta Naranja 1.75L NR,Refrescos,69.9,9.95
BCO,CF,DI,13,7501055302062,Sprite Lima limon 1.75L NR,Refrescos,79.85,9.95
BCO,CF,DI,13,7501055374380,Cristal Cebada 1.75L NR,Refrescos,89.8,9.95
BCO,CF,DI,14,7501055374366,Cristal Fresa 1.75L NR,Refrescos,0.0,9.95
BCO,CF,DI,14,7501055374373,Cristal Sidra negra 1.75L NR,Refrescos,9.95,9.95
BCO,CF,DI,14,7501055379934,FRESCA FUSION 1.75L NR,Refrescos,19.9,9.95
BCO,CF,DI,14,21136010480,Agua mineral Topo Chico 1.5 lt botella No Retornable,Refrescos,29.85,9.7
BCO,CF,DI,14,7501055382156,Del Valle Fizz Naranjada 1.75L NRP,Refrescos,39.55,9.6
BCO,CF,DI,14,7501441606125,Jarritos Pi?a 1.5L NR,Refrescos,49.15,9.5
BCO,CF,DI,14,7501441606415,Jarritos 15Lt Tutti Fruti NR,Refrescos,58.65,9.5
BCO,CF,DI,14,7503006897214,Jarritos Manzana 2L NR,Refrescos,68.15,9.5
BCO,CF,DI,14,7501441604411,Jarritos Tutti Frutti 2L NR,Refrescos,77.65,9.5
BCO,CF,DI,14,7501055343270,Mundet Manzana 1.5L NR,Refrescos,87.15,9.5
BCO,CF,DI,15,7501055300594,Refresco Coca-Cola 1.5 lt botella Retornable:cola:regular,Refrescos,0.0,9.5
BCO,CF,DI,15,30385815005,Aguas de Lourdes Mineral 1.5 LTS,Refrescos,9.5,9.5
BCO,CF,DI,15,7501441604213,Jarritos Tamarindo 2L NR,Refrescos,19.0,9.5
BCO,CF,DI,15,7501441604121,Jarritos Pi?a 2L NR,Refrescos,28.5,9.5
BCO,CF,DI,15,7501441604114,Jarritos Mandarina 2L NR,Refrescos,38.0,9.5
BCO,CF,DI,15,7501055305643,Sprite Lima limon 1.5L NR,Refrescos,47.5,9.5
BCO,CF,DI,15,7500326103438,Barrilitos Manzana 2L NR,Refrescos,57.0,9.5
BCO,CF,DI,15,7500326103407,Barrilitos Durazno 2L NR,Refrescos,66.5,9.5
BCO,CF,DI,15,7500326103421,Barrilitos Ponche 2L NR,Refrescos,76.0,9.5
BCO,CF,DI,15,7501055303830,Fresca Toronja 1.5L NR,Refrescos,85.5,9.5
BCO,CF,DI,16,7501055349555,Coca Cola Sin Azucar 1.75L,Refrescos,0.0,9.5
BCO,CF,DI,16,7501055370009,COCA COLA LIGHT 1.75L,Refrescos,9.5,9.5
BCO,CF,DI,16,7501371000857,Vita Fresa 1.5L NR,Refrescos,19.0,9.4
BCO,CF,DI,16,7501055353163,JOYA DURAZNO 1.75L,Refrescos,28.4,9.4
BCO,CF,DI,16,7501055353170,JOYA FRESA 1.75L,Refrescos,37.8,9.4
BCO,CF,DI,16,7501055370146,JOYA MANZANA 1.75L,Refrescos,47.2,9.4
