SEGMENTO_ID,MUEBLE_ID,DIRECCION,CHAROLA_ID,UPC_CVE,ITEM_DESC,PLANOGRUPO_DESC,COORDENADA_X_INICIO,ANCHO_DIBUJO_CM
CLA,CF,DI,29,7501073841178,PENAFIEL TORONJADA LIGHT 600 ML,Refrescos,40.2,6.7
CLA,CF,DI,29,7501073844537,Penafiel Toronja 600ml NR,Refrescos,46.9,6.7
CLA,CF,DI,29,7503032676012,Squirt Toronja 600ml NR,Refrescos,53.6,6.65
CLA,CF,DI,29,7501055347179,Yoli Limon 500ml Vidrio Ret,Refrescos,60.25,6.65
CLA,CF,DI,30,7501073844162,Penafiel Mineral Lata 355ml,Refrescos,0.0,6.6
CLA,CF,DI,30,7501198350418,Dr Pepper Original 600ml NR,Refrescos,6.6,6.6
CLA,CF,DI,30,7501055305391,Refresco CocaCola 355 ml lata light,Refrescos,13.2,6.6
CLA,CF,DI,30,7501055305612,Sprite Lima limon 500ml NR,Refrescos,19.8,6.6
CLA,CF,DI,30,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,Refrescos,26.4,6.6
CLA,CF,DI,30,7501055311415,Refresco Coca-Cola 450 ml botella No Retornable:cola:light,Refrescos,33.0,6.6
CLA,CF,DI,30,7501073831148,Agua mineral de manantial Penafiel 355 ml botella No Retornable:natural,Refrescos,39.6,6.6
CLA,CF,DI,30,7501198354331,DR PEPPER CHERRY LATA 355 ML,Refrescos,46.2,6.6
CLA,CF,DI,30,7501055316946,Refresco Joya 500 ml botella retornable,Refrescos,52.8,6.6
CLA,CF,DI,30,7501055303724,Fanta Naranja 500ml NR,Refrescos,59.4,6.6
CLA,CF,DI,31,7501055320622,Coca Cola SA 355 ml lata,Refrescos,0.0,6.6
CLA,CF,DI,31,7501073833722,Schweppes Ginger Ale 600 ml NR,Refrescos,6.6,6.6
CLA,CF,DI,31,7501055321667,CC sin Azucar 500ml RV 24P,Refrescos,13.2,6.6
CLA,CF,DI,31,7501055377442,Joya Manzana 500ml Vidrio RET,Refrescos,19.8,6.6
CLA,CF,DI,31,7501073844124,Extra Poma Manzana 355ml Lata ,Refrescos,26.4,6.6
CLA,CF,DI,31,7501073841345,Penafiel Limonada 355 ml NR,Refrescos,33.0,6.6
CLA,CF,DI,31,7501055343485,Mundet Manzana 500ml NR,Refrescos,39.6,6.6
CLA,CF,DI,31,7501055303731,Fresca Toronja 500ml NR,Refrescos,46.2,6.6
CLA,CF,DI,31,7501071122040,Squirt Toronja 355ml Lata ,Refrescos,52.8,6.6
CLA,CF,DI,31,792313000418,Zaraza Vargas Original 355ml Lata ,Refrescos,59.4,6.6
CLA,CF,DI,32,75005078,Fanta Naranja 500ml RET,Refrescos,0.0,6.6
CLA,CF,DI,32,75007942,Fresca Toronja 500ml RET,Refrescos,6.6,6.6
CLA,CF,DI,32,75009809,Refresco Coca-Cola 500 ml botella plastico No Retornable cola,Refrescos,13.2,6.6
CLA,CF,DI,32,7503018023120,Barrilitos Ponche tropical 500ml NR,Refrescos,19.8,6.6
CLA,CF,DI,32,7503006897016,Red Cola 600ml NR,Refrescos,26.4,6.6
CLA,CF,DI,32,721136010243,Refresco Joya 500 ml botella Retornable,Refrescos,33.0,6.6
CLA,CF,DI,32,7501022013021,Pepsi Black 355 ml LATA,Refrescos,39.6,6.6
CLA,CF,DI,32,7501022014912,Mirinda 600mls RA,Refrescos,46.2,6.6
CLA,CF,DI,32,7501055371211,Fresca Toronja 500ml Vidrio RET,Refrescos,52.8,6.6
CLA,CF,DI,32,7501022015377,Manzanita Sol PET 600ml,Refrescos,59.4,6.6
CLA,CF,DI,33,7501022015438,Pepsi Kick SG 473 Ml Lata 12 XD,Refrescos,0.0,6.6
CLA,CF,DI,33,75005061,Sprite Lima limon 500ml Ret,Refrescos,6.6,6.6
CLA,CF,DI,33,7501055316939,Refresco Joya 355 ml botella Retornable,Refrescos,13.2,6.5
CLA,CF,DI,33,7501031311620,Refresco Pepsi 500 ml botella No Retornable cola,Refrescos,19.7,6.5
CLA,CF,DI,33,7501055320677,COCA COLA SIN AZUCAR 355ML RETORNABLE,Refrescos,26.2,6.5
CLA,CF,DI,33,21136010206,Refresco Joya 355 ml botella Retornable,Refrescos,32.7,6.5
CLA,CF,DI,33,75013554,Refresco CocaCola 355 ml botella Retornable light,Refrescos,39.2,6.5
CLA,CF,DI,33,7501055339082,Coca cola Chubby Light  355 ml PET NR,Refrescos,45.7,6.5
CLA,CF,DI,33,7501073825208,Schweppes Tonic 296 ml NR,Refrescos,52.2,6.5
CLA,CF,DI,33,7501055349234,Coca Cola sin azucar 300 ml,Refrescos,58.7,6.5
CLA,CF,DI,34,7501055368662,CocaCola Sin Azucar 450ml PET NR,Refrescos,0.0,6.5
CLA,CF,DI,34,7501055373727,SPRITE SINAZUCAR 300MPET12,Refrescos,6.5,6.5
CLA,CF,DI,34,7501055373741,FRESCA SIN AZUCAR TORONJA BOTELLA 300 ML PET NR,Refrescos,13.0,6.5
CLA,CF,DI,34,7501055373925,FANTA SIN AZUCAR NARANJA BOTELLA 300 ML PET NR,Refrescos,19.5,6.5
CLA,CF,DI,34,7501055389087,Mundet Light 300ml NR,Refrescos,26.0,6.5
CLA,CF,DI,34,7501055366347,Sprite Lima limon SA 355ml Lata ,Refrescos,32.5,6.5
CLA,CF,DI,34,7501055346622,Refresco Coca Cola 300ml NR,Refrescos,39.0,6.5
CLA,CF,DI,34,7501073839328,Penafiel Manzana light 600ml NR,Refrescos,45.5,6.4
CLA,CF,DI,34,7501073840188,Penafiel Twist Naranja 600 ml NR,Refrescos,51.9,6.4
CLA,CF,DI,34,7501073831469,Penafiel Twist Limon 600 ml NR,Refrescos,58.3,6.4
CLA,CF,DI,35,7501071121692,Squirt Pepino limon 600ml NR,Refrescos,0.0,6.4
CLA,CF,DI,35,7501073839885,Penafiel Limonada 600 ml NR,Refrescos,6.4,6.4
CLA,CF,DI,35,7501073840355,Penafiel Naranjada Light 600 ml NR,Refrescos,12.8,6.4
CLA,CF,DI,35,7501055377404,JOYA DURAZNO 355 ML RT VID 24 ETIQ,Refrescos,19.2,6.4
CLA,CF,DI,35,7501055377381,JOYA MANZANA 355 ML RT VID,Refrescos,25.6,6.4
CLA,CF,DI,35,7501073842670,PENAFIEL MANGADA 600ML NR,Refrescos,32.0,6.4
CLA,CF,DI,35,7501073842274,Penafiel Mineral Coco 600 ml NR,Refrescos,38.4,6.4
CLA,CF,DI,35,7501073839854,Penafiel Naranjada 600 ml NR,Refrescos,44.8,6.4
CLA,CF,DI,35,7501441610214,Jarritos Tamarindo 600ml NR,Refrescos,51.2,6.3
CLA,CF,DI,35,7501055381449,Sidral Mundet Manzana light 300ml NR,Refrescos,57.5,6.3
CLA,CF,DI,36,7501055376827,Sidral Mundet Manzana light 355ml NR,Refrescos,0.0,6.2
CLA,CF,DI,36,7501055373901,Sprite Lima limon SA 355ml NR,Refrescos,6.2,6.2
CLA,CF,DI,36,21136010374,TOPO CHICO 355ML NR,Refrescos,12.4,6.2
CLA,CF,DI,36,7501022016169,Sting Fresa 400 Ml Pet 12,Refrescos,18.6,6.2
CLA,CF,DI,36,7501055376810,Fanta Naranja SA 355ml NR,Refrescos,24.8,6.2
CLA,CF,DI,36,7503018023779,Se?orial Sangria 355ml NR,Refrescos,31.0,6.1
CLA,CF,DI,36,7501055308163,Fresca 250ml,Refrescos,37.1,6.0
CLA,CF,DI,36,7501022014257,PEPSI KICK 500 ML,Refrescos,43.1,6.0
CLA,CF,DI,36,7501055374281,Sprite Lima limon 300ml NR,Refrescos,49.1,6.0
CLA,CF,DI,36,7501441610115,Jarritos Mandarina 600ml NR,Refrescos,55.1,6.0
CLA,CF,DI,37,7501055343560,Refresco Sidral Mundet 250 ml NR,Refrescos,0.0,6.0
CLA,CF,DI,37,7501055379910,FRESCA FUSION 235ml NR,Refrescos,6.0,6.0
CLA,CF,DI,37,7501055328369,Sprite Lima limon 400ml NR,Refrescos,12.0,6.0
CLA,CF,DI,37,7501073844186,PENAFIEL LIMONADA 400ML,Refrescos,18.0,6.0
CLA,CF,DI,37,7501073844193,PENAFIEL PINADA 400ML,Refrescos,24.0,6.0
CLA,CF,DI,37,7501198355536,Dr Pepper Original 355ml Lata ,Refrescos,30.0,6.0
CLA,CF,DI,37,7501055328321,Fanta Naranja 400ml NR,Refrescos,36.0,6.0
CLA,CF,DI,37,7501055328338,Refresco Fresca NR 400 ml,Refrescos,42.0,6.0
CLA,CF,DI,37,7501055328345,Coca Cola 400ml,Refrescos,48.0,6.0
CLA,CF,DI,37,7501055358984,Coca Cola SA 250ML,Refrescos,54.0,6.0
CLA,CF,DI,38,7501073844179,PENAFIEL NARANJADA 400ML,Refrescos,0.0,6.0
CLA,CF,DI,38,7501055328444,Joya Ponche 400ml NR,Refrescos,6.0,6.0
CLA,CF,DI,38,7501055341627,Sidral Mundet Manzana 400ml NR,Refrescos,12.0,6.0
CLA,CF,DI,38,7501055341344,Refresco Coca Cola 355ml NR Pet,Refrescos,18.0,6.0
CLA,CF,DI,38,7501055328420,Joya Manzana 400ml NR,Refrescos,24.0,6.0
CLA,CF,DI,38,7501055311323,SPRITE 250ML,Refrescos,30.0,6.0
CLA,CF,DI,38,7501031304295,Vita Fresa 400ml NR,Refrescos,36.0,5.8
CLA,CF,DI,38,7501022013861,PEPSI BLACK 355 ML PET,Refrescos,41.8,5.8
CLA,CF,DI,38,7501022013885,Seven up Lima limon 400ml NR,Refrescos,47.6,5.8
CLA,CF,DI,38,7501055365395,CocaCola Light lata 355 ML NR Sleek Can,Refrescos,53.4,5.8
CLA,CF,DI,39,7501031306022,Pepsi Light 400ml NR,Refrescos,0.0,5.8
CLA,CF,DI,39,7501071120664,Squirt Toronja 400ml NR,Refrescos,5.8,5.8
CLA,CF,DI,39,7501071140815,Squirt SA 12 Oz Pet,Refrescos,11.6,5.8
CLA,CF,DI,39,7501022015513,Manzanita Sol Manzana 400ml NR,Refrescos,17.4,5.8
CLA,CF,DI,39,7501055361557,CocaCola Sin Azucar lata 355 ML NR Sleek Can,Refrescos,23.2,5.8
CLA,CF,DI,39,7501031302741,Refresco de Cola Pepsi 400 ml bote No retornable,Refrescos,29.0,5.8
CLA,CF,DI,39,7501022016008,Mirinda RA 400ml PET 12,Refrescos,34.8,5.8
CLA,CF,DI,39,7501073844056,SCHWEPPES TONICO LATA 355ML,Refrescos,40.6,5.7
CLA,CF,DI,39,30385246007,Agua mineral carbonatada Lourdes 600 ml botella NR,Refrescos,46.3,5.7
CLA,CF,DI,39,7501198355574,Dr Pepper Cream soda 355ml Lata ,Refrescos,52.0,5.7
CLA,CF,DI,40,606110023849,Red Cola 400ml,Refrescos,0.0,5.7
CLA,CF,DI,40,744886318827,Jarritos Tutti Frutti 600ml NR,Refrescos,5.7,5.7
CLA,CF,DI,40,7501071140754,SQUIRT SIN AZUCAR 400ml,Refrescos,11.4,5.7
CLA,CF,DI,40,7501055367498,COCA-COLA CON CAFE 235ML,Refrescos,17.1,5.7
CLA,CF,DI,40,7501055357895,Sidral Mundet Manzana 300ml NR,Refrescos,22.8,5.6
CLA,CF,DI,40,7501055314270,Refresco Joya Manzana NR 250ml,Refrescos,28.4,5.6
CLA,CF,DI,40,30385371020,Agua mineral carbonatada Lourdes 355 ml botella NR,Refrescos,34.0,5.5
CLA,CF,DI,40,7501055354689,CocaCola 235ml VNR light,Refrescos,39.5,5.5
CLA,CF,DI,40,7501055354696,Coca Cola SA 235 ml VNR,Refrescos,45.0,5.5
CLA,CF,DI,40,7503018023786,Chaparritas Mandarina 255ml Vidrio NR,Refrescos,50.5,5.5
CLA,CF,DI,41,7503018023793,Chaparritas Uva 255ml Vidrio NR,Refrescos,0.0,5.5
CLA,CF,DI,41,7501055307678,Refresco Fanta 250 ml botella No Retornable naranja,Refrescos,5.5,5.5
CLA,CF,DI,41,7501055308156,Refresco Fanta 250 ml botella No Retornablefresa,Refrescos,11.0,5.5
CLA,CF,DI,41,7501055349609,Coca Cola 235ml PET NR,Refrescos,16.5,5.2
